,date,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,dew_point_2m_mean,dew_point_2m_max,dew_point_2m_min,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,surface_pressure_mean,surface_pressure_max,surface_pressure_min
821,2022-04-01 05:00:00+00:00,71.0,33.6608,47.5583,21.458302,0.015748031,0.0,0.11023622,6.9670963,15.8827,248.95299,21.874552,28.2983,17.498299,64.98382,88.45658,37.96764,983.7271,986.07135,979.6389
822,2022-04-02 05:00:00+00:00,71.0,38.5733,50.888298,30.2783,0.011811024,0.007874016,0.027559055,14.348224,27.738798,287.464,28.785799,34.8683,24.8783,69.796074,92.60791,42.254147,983.3748,986.3317,981.54926
823,2022-04-03 05:00:00+00:00,73.0,34.60955,43.7783,25.4183,0.12598425,0.062992126,0.4409449,10.265856,19.9093,71.19207,27.480799,32.7983,22.8083,76.31202,94.74087,52.426952,983.6486,986.9753,977.9933
824,2022-04-04 05:00:00+00:00,75.0,38.318302,48.9083,32.1683,0.21259843,0.03149606,1.2677165,11.187237,21.0278,346.39545,31.48955,33.3383,28.3883,78.536285,99.28211,50.024105,980.158,982.97156,977.63464
825,2022-04-05 05:00:00+00:00,61.0,39.150803,43.9583,33.1583,0.3385827,0.3385827,0.0,15.501619,29.081,136.87047,35.17205,42.158302,28.1183,85.76615,97.607254,72.22275,968.4816,977.38336,961.09534
826,2022-04-06 05:00:00+00:00,71.0,37.4108,41.7983,33.5183,0.3188976,0.29921257,0.13779527,16.36683,31.7654,262.47046,34.69955,37.4783,31.8083,90.185295,99.64049,74.83228,961.4642,967.3781,955.9775
827,2022-04-07 05:00:00+00:00,71.0,34.8383,37.5683,30.8183,0.1102362,0.066929124,0.30314958,16.36836,29.528399,333.08823,28.7258,33.7883,22.9883,79.06257,96.46599,60.083138,971.69904,979.5852,966.61487
828,2022-04-08 05:00:00+00:00,71.0,36.559547,45.3083,30.9983,0.011811024,0.0,0.08267716,15.344255,29.3047,341.7268,21.240803,25.5983,16.0583,55.2538,77.00712,35.205307,980.87103,981.8384,980.08093
829,2022-04-09 05:00:00+00:00,3.0,38.382053,53.138298,24.1583,0.0,0.0,0.0,6.949117,12.3035,296.56488,22.1483,28.0283,17.7683,54.49133,77.55486,31.811142,980.21686,982.174,977.8116
830,2022-04-10 05:00:00+00:00,71.0,46.264545,59.888298,33.4283,0.019685041,0.011811024,0.05511811,16.765566,32.2128,128.26466,29.7983,39.5483,22.9883,53.799316,65.683174,36.60864,971.2834,978.18195,963.86707
831,2022-04-11 05:00:00+00:00,3.0,46.06955,57.7283,35.9483,0.0,0.0,0.0,16.426346,30.8706,256.19952,32.787052,35.4983,28.3883,62.717953,86.48846,34.17129,975.21234,980.65356,965.6716
832,2022-04-12 05:00:00+00:00,63.0,43.6058,55.5683,35.3183,0.28740156,0.28740156,0.0,17.10976,31.7654,99.19376,35.7908,44.4983,29.0183,75.52729,93.99864,40.216045,974.6299,980.9725,963.4224
833,2022-04-13 05:00:00+00:00,71.0,41.404552,48.638298,32.3483,0.07874015,0.06692913,0.08267716,12.860318,25.7255,269.40634,32.985798,47.2883,13.178301,74.26759,99.32203,44.64594,968.80536,972.98676,962.7927
834,2022-04-14 05:00:00+00:00,73.0,31.467049,36.5783,27.8483,0.06299212,0.0,0.44094485,25.197796,45.8585,246.18,16.23455,20.8283,10.748299,53.005283,59.187145,44.35747,970.447,976.53534,966.4584
835,2022-04-15 05:00:00+00:00,3.0,28.965803,40.8983,22.1783,0.0,0.0,0.0,19.049995,36.239403,280.29318,11.67455,15.608299,2.558298,49.136013,63.49664,30.610926,980.9243,987.2576,975.88684
836,2022-04-16 05:00:00+00:00,3.0,30.769548,41.3483,23.3483,0.0,0.0,0.0,13.347224,27.291399,304.6176,15.38705,18.038301,12.6383,53.494625,64.10082,38.19011,990.7282,993.4682,987.5177
837,2022-04-17 05:00:00+00:00,73.0,32.86955,41.888298,22.1783,0.08267716,0.039370082,0.3031496,10.108666,21.2515,152.38327,22.969551,32.3483,14.528301,68.618805,96.4503,46.12323,992.18304,994.0873,989.0506
838,2022-04-18 05:00:00+00:00,71.0,33.199547,38.8283,26.3183,0.015748031,0.0,0.11023622,19.914326,38.2527,293.66266,22.395803,30.3683,15.9683,65.1023,88.396225,48.533276,989.08344,994.1209,985.77924
839,2022-04-19 05:00:00+00:00,3.0,34.879555,45.5783,21.9083,0.0,0.0,0.0,8.701326,15.2116,110.33932,20.8508,26.0483,15.1582985,57.36264,74.86279,42.68606,991.10767,994.206,986.1394
840,2022-04-20 05:00:00+00:00,63.0,42.672054,46.478302,37.8383,0.59842515,0.59842515,0.0,12.986166,24.159601,149.18655,34.5233,43.9583,24.2483,75.35609,100.0,51.38604,979.25073,986.0143,975.0023
841,2022-04-21 05:00:00+00:00,3.0,43.384552,55.6583,31.7183,0.0,0.0,0.0,11.839205,25.501799,289.2702,33.889553,38.8283,31.5383,72.20071,100.0,45.57246,988.4196,993.75055,979.79333
842,2022-04-22 05:00:00+00:00,63.0,46.249546,55.7483,38.5583,0.16535433,0.16535433,0.0,18.35976,34.2261,115.22083,40.2458,51.1583,30.5483,79.85809,93.89459,67.07129,986.9055,994.0922,978.17847
843,2022-04-23 05:00:00+00:00,65.0,64.63581,75.9983,53.6783,0.48425198,0.48425198,0.0,22.588163,41.6082,160.52882,57.1133,61.3283,52.2383,77.99218,96.13445,55.09271,969.88873,977.35406,965.1412
844,2022-04-24 05:00:00+00:00,51.0,46.429554,61.3283,38.5583,0.011811024,0.011811024,0.0,20.605917,39.8186,231.18538,32.53205,54.3083,25.9583,58.603725,77.70938,45.536304,971.478,980.6939,965.87256
845,2022-04-25 05:00:00+00:00,71.0,34.16705,37.2983,30.9983,0.023622047,0.0,0.16535433,13.20588,25.278101,300.0751,23.198298,26.4083,19.4783,64.07061,74.48452,54.245846,987.8244,994.14825,980.9046
846,2022-04-26 05:00:00+00:00,3.0,32.3783,41.6183,24.0683,0.0,0.0,0.0,10.14326,20.580399,318.81415,20.190802,24.7883,17.588299,61.31752,76.84941,46.152626,995.9445,997.7475,994.77216
847,2022-04-27 05:00:00+00:00,3.0,37.27955,49.2683,27.0383,0.0,0.0,0.0,10.9613,23.0411,86.11401,22.4708,28.2983,16.9583,55.800526,73.10237,43.89419,994.14404,996.3685,991.18097
848,2022-04-28 05:00:00+00:00,51.0,45.113297,59.888298,34.5083,0.003937008,0.003937008,0.0,13.17553,24.383299,112.55571,31.5608,43.9583,21.0983,59.41663,80.97994,50.519417,987.9136,991.14594,983.53534
849,2022-04-29 05:00:00+00:00,55.0,52.6508,66.4583,42.4283,0.047244094,0.047244094,0.0,16.14674,34.2261,118.92852,45.04955,49.7183,39.3683,76.826,94.47714,52.439903,980.9924,984.77844,977.6024
850,2022-04-30 05:00:00+00:00,63.0,52.2833,61.508297,47.9183,0.7519685,0.7519685,0.0,19.409119,37.805298,106.973854,48.218307,54.7583,43.6883,86.58193,98.658226,70.20679,970.9003,977.32214,967.0602
851,2022-05-01 05:00:00+00:00,53.0,45.477047,47.8283,42.338303,0.18110234,0.18110234,0.0,12.819396,25.278101,296.64822,41.970806,47.4683,35.2283,87.93905,100.0,73.42276,974.07104,982.9645,967.1636
852,2022-05-02 05:00:00+00:00,3.0,44.520798,51.4283,40.2683,0.0,0.0,0.0,10.721277,20.133,327.9852,34.4183,35.7683,32.1683,68.1686,80.3088,52.99894,985.97614,987.9452,983.6314
853,2022-05-03 05:00:00+00:00,3.0,46.508297,56.3783,38.1983,0.0,0.0,0.0,12.50521,24.159601,28.220474,35.085804,38.6483,33.5183,66.24226,85.512115,45.68679,987.1932,989.48315,985.7066
854,2022-05-04 05:00:00+00:00,3.0,48.432053,61.6883,32.7083,0.0,0.0,0.0,6.362683,11.4087,105.278824,36.825794,44.6783,29.0183,65.88954,88.05076,45.71835,990.6218,992.69257,988.5695
855,2022-05-05 05:00:00+00:00,53.0,50.8808,59.9783,40.3583,0.047244094,0.047244094,0.0,7.395645,11.184999,123.760765,43.167053,49.9883,38.1083,75.79954,91.614334,54.844868,986.4738,988.7341,982.64404
856,2022-05-06 05:00:00+00:00,3.0,54.529545,68.7083,38.4683,0.0,0.0,0.0,8.23143,17.4486,111.7528,40.44455,44.7683,36.6683,63.193188,93.17341,33.976437,981.52325,982.7281,980.04297
857,2022-05-07 05:00:00+00:00,3.0,59.01079,69.2483,45.6683,0.0,0.0,0.0,14.20627,27.067701,144.81117,43.249554,48.548298,38.9183,59.39133,88.06528,36.58838,980.92584,984.23956,976.8064
858,2022-05-08 05:00:00+00:00,63.0,57.428303,62.318302,51.6983,0.27165353,0.27165353,0.0,14.583455,29.528399,147.157,45.960796,52.4183,39.8183,66.50233,93.55069,47.00591,976.3614,978.38196,974.2535
859,2022-05-09 05:00:00+00:00,53.0,66.41705,83.4683,57.0083,0.062992126,0.062992126,0.0,19.944456,39.1475,153.25404,55.5233,68.0783,47.1983,68.607254,81.822845,50.27518,970.02814,976.02496,965.0471
860,2022-05-10 05:00:00+00:00,3.0,64.879555,76.3583,51.9683,0.0,0.0,0.0,9.621701,19.461899,347.9336,49.65079,63.1283,44.228302,61.0826,92.00593,31.87548,984.03973,986.94196,977.3115
861,2022-05-11 05:00:00+00:00,63.0,68.68206,82.4783,55.5683,0.46062994,0.46062994,0.0,24.111914,44.0689,102.33268,59.220806,70.2383,43.6883,72.49774,97.54561,56.263206,985.94464,989.70636,978.349
862,2022-05-12 05:00:00+00:00,63.0,73.872055,90.128296,61.058296,0.9212599,0.9212599,0.0,18.53878,40.266,158.25108,66.0008,72.5783,60.3383,79.17948,97.47776,49.799305,979.71796,983.4369,974.9603
863,2022-05-13 05:00:00+00:00,63.0,68.1533,74.1983,57.638298,0.1968504,0.1968504,0.0,11.4087,25.949202,205.44608,55.29454,64.3883,47.3783,67.11022,97.20802,39.625595,979.9033,982.33905,976.41846
864,2022-05-14 05:00:00+00:00,51.0,63.0233,72.0383,54.3983,0.011811024,0.011811024,0.0,12.046614,24.8307,237.1913,47.674545,52.958298,39.9983,58.944263,81.5455,37.9976,981.8045,982.87177,980.7403
865,2022-05-15 05:00:00+00:00,3.0,60.038296,70.7783,48.098297,0.0,0.0,0.0,13.290868,26.3966,276.34808,42.120804,47.4683,38.8283,54.076294,74.18435,31.60099,982.4617,983.9926,980.2038
866,2022-05-16 05:00:00+00:00,3.0,58.8233,66.9983,49.2683,0.0,0.0,0.0,12.860319,25.949202,306.2963,43.388306,47.8283,40.5383,58.66666,81.006256,38.377186,982.27313,983.41223,980.9353
867,2022-05-17 05:00:00+00:00,55.0,58.4333,69.6983,44.7683,0.08267716,0.08267716,0.0,8.863716,15.8827,99.71315,45.668304,55.0283,42.0683,65.349075,95.845474,43.00377,984.4072,986.70636,981.8138
868,2022-05-18 05:00:00+00:00,61.0,61.853302,73.658295,54.2183,0.1023622,0.1023622,0.0,15.939312,29.081,232.67686,53.39705,57.7283,48.548298,75.81585,94.86573,49.481884,978.2979,982.9049,973.49585
869,2022-05-19 05:00:00+00:00,63.0,59.738297,69.2483,48.1883,0.22047246,0.22047246,0.0,10.758552,22.8174,71.26656,50.832047,57.9083,44.7683,73.64443,91.883255,48.78138,967.7592,974.0726,957.8947
870,2022-05-20 05:00:00+00:00,61.0,57.18454,66.3683,49.8983,0.20078741,0.20078741,0.0,16.897867,33.3313,273.07935,46.32455,53.7683,38.4683,70.17213,95.82156,36.572113,967.82635,978.098,960.1685
871,2022-05-21 05:00:00+00:00,3.0,48.61955,54.3083,43.8683,0.0,0.0,0.0,11.55687,21.2515,311.99188,31.999552,36.7583,29.6483,53.25978,66.439095,41.663944,986.87006,991.4409,979.1086
872,2022-05-22 05:00:00+00:00,51.0,47.952045,56.1983,37.8383,0.003937008,0.003937008,0.0,10.516279,22.1463,302.71228,33.600803,43.9583,28.7483,60.315723,86.72749,35.827965,994.6783,996.5673,991.7792
873,2022-05-23 05:00:00+00:00,3.0,52.688293,64.4783,39.2783,0.0,0.0,0.0,10.711936,21.2515,148.47037,35.502056,40.088303,32.3483,55.072742,79.65436,32.010033,994.9582,997.7567,991.7481
874,2022-05-24 05:00:00+00:00,3.0,57.015797,66.6383,45.5783,0.0,0.0,0.0,9.127947,20.133,122.49328,39.13205,42.5183,36.1283,53.401463,78.49409,33.855186,991.20917,993.03,988.8399
875,2022-05-25 05:00:00+00:00,61.0,50.88455,56.6483,47.3783,0.6023621,0.6023621,0.0,11.739455,22.1463,52.35384,46.8833,49.7183,40.8083,86.78382,98.32065,55.310658,984.4721,989.22797,979.68994
876,2022-05-26 05:00:00+00:00,53.0,51.623295,60.6083,42.6083,0.055118106,0.055118106,0.0,10.046596,20.3567,2.2740479,44.727047,46.9283,41.2583,78.766655,98.649734,60.024235,980.2644,981.2261,978.6531
877,2022-05-27 05:00:00+00:00,3.0,59.9708,75.0083,43.0583,0.0,0.0,0.0,7.2831445,13.869399,201.46292,47.779545,54.7583,42.0683,67.77638,98.30262,40.726982,981.22614,983.7211,978.82776
878,2022-05-28 05:00:00+00:00,3.0,68.88079,83.82829,58.1783,0.0,0.0,0.0,16.0379,31.9891,174.31377,56.655796,65.918304,48.1883,66.6977,89.71102,45.75493,973.12616,978.44434,969.119
879,2022-05-29 05:00:00+00:00,65.0,72.53705,82.7483,63.2183,0.35826772,0.35826772,0.0,17.875015,34.0024,162.59871,63.207058,67.1783,58.4483,73.76587,97.81005,55.843685,968.58844,972.1403,965.9215
880,2022-05-30 05:00:00+00:00,65.0,72.13581,83.558304,66.5483,1.8661418,1.8661418,0.0,16.669777,33.1076,165.27025,62.907047,67.5383,58.0883,73.62266,93.14385,54.401848,968.2742,971.5148,965.25507
881,2022-05-31 05:00:00+00:00,51.0,65.8283,72.3983,53.138298,0.011811024,0.011811024,0.0,20.104395,37.581596,233.8404,51.06455,60.6083,42.2483,60.08933,81.29529,37.764603,975.1026,984.3009,967.3079
882,2022-06-01 05:00:00+00:00,3.0,59.153305,69.3383,49.8083,0.0,0.0,0.0,9.976618,21.2515,286.45276,45.499546,48.8183,41.7083,63.24715,87.37328,36.664486,985.9443,988.18713,984.0263
883,2022-06-02 05:00:00+00:00,53.0,61.189556,72.7583,50.6183,0.031496063,0.031496063,0.0,16.482607,32.660202,257.8645,42.7733,49.5383,39.0083,52.967144,75.30773,29.398355,981.6796,983.73004,979.8083
884,2022-06-03 05:00:00+00:00,2.0,57.7583,66.5483,48.458298,0.0,0.0,0.0,9.660629,20.8041,315.76038,39.072044,46.3883,36.1283,51.247707,67.59717,33.17354,983.8635,985.8494,980.0655
885,2022-06-04 05:00:00+00:00,3.0,61.332047,71.9483,49.4483,0.0,0.0,0.0,9.804596,20.3567,184.03331,47.24705,53.048298,37.0283,60.812214,87.66323,47.144012,982.0566,983.56537,980.1415
886,2022-06-05 05:00:00+00:00,3.0,62.209553,70.5083,52.1483,0.0,0.0,0.0,8.325127,18.119701,121.45565,54.222042,56.8283,50.798298,76.717674,95.48415,56.881542,978.7067,980.0565,976.4157
887,2022-06-06 05:00:00+00:00,61.0,65.02206,74.918304,56.9183,0.18110237,0.18110237,0.0,9.608688,19.0145,38.330177,53.36705,57.818302,45.3083,69.68608,98.394295,40.305145,977.25116,979.42316,975.74976
888,2022-06-07 05:00:00+00:00,3.0,61.57204,71.2283,52.4183,0.0,0.0,0.0,6.023307,11.184999,6.5419326,48.195797,51.3383,45.3983,63.00917,84.323654,40.821438,982.2155,983.642,979.7694
889,2022-06-08 05:00:00+00:00,51.0,64.3058,76.1783,52.5083,0.0118110245,0.0118110245,0.0,12.408799,24.383299,323.23718,46.782047,52.5083,39.9983,56.65924,89.2932,28.530708,982.04535,982.5648,981.5425
890,2022-06-09 05:00:00+00:00,3.0,64.973305,78.5183,49.1783,0.0,0.0,0.0,10.406259,21.2515,301.95084,45.8408,59.6183,40.088303,55.017776,85.87246,26.225601,983.44385,985.5442,981.6508
891,2022-06-10 05:00:00+00:00,3.0,68.0783,78.6983,57.0083,0.0,0.0,0.0,10.24634,21.2515,222.18439,49.819546,57.7283,43.2383,55.637264,83.54879,29.873749,980.61426,981.9368,978.72565
892,2022-06-11 05:00:00+00:00,63.0,69.45829,79.3283,62.138298,0.122047246,0.122047246,0.0,7.59263,14.3168,201.05966,59.108303,63.4883,52.3283,71.313354,94.476555,49.181976,976.07355,978.41925,974.11255
893,2022-06-12 05:00:00+00:00,63.0,68.502045,82.3883,59.528297,0.22440945,0.22440945,0.0,11.318424,22.369999,113.96249,60.8033,65.0183,56.5583,77.82174,91.66096,52.72333,977.35175,978.55994,975.8579
894,2022-06-13 05:00:00+00:00,53.0,72.50706,80.4983,66.6383,0.08267717,0.08267717,0.0,14.506043,29.7521,126.91695,67.21204,71.9483,63.5783,83.77317,93.71396,71.45766,974.8006,978.4229,972.47675
895,2022-06-14 05:00:00+00:00,3.0,82.78207,95.7083,70.9583,0.0,0.0,0.0,18.469818,36.6868,176.81696,67.92455,71.5883,63.6683,64.56798,94.92525,38.964195,971.5088,975.1221,969.74585
896,2022-06-15 05:00:00+00:00,65.0,69.7133,74.4683,62.0483,0.81889766,0.81889766,0.0,7.4663534,19.0145,258.65262,59.082058,63.4883,52.6883,69.83343,93.824684,51.52254,977.02826,979.5703,975.30536
897,2022-06-16 05:00:00+00:00,3.0,70.58706,76.8983,62.8583,0.0,0.0,0.0,20.80891,38.7001,265.03622,53.2058,57.458298,49.2683,55.455288,77.17312,41.130646,979.8494,984.1372,976.30066
898,2022-06-17 05:00:00+00:00,0.0,70.24204,81.128296,57.3683,0.0,0.0,0.0,8.0656185,18.119701,332.15775,54.63455,59.9783,50.348297,61.261112,88.91946,35.4215,987.87866,989.8713,984.62646
899,2022-06-18 05:00:00+00:00,3.0,71.0558,82.1183,59.7983,0.0,0.0,0.0,14.2765465,28.409899,125.776794,53.59955,57.638298,47.9183,55.127106,78.48007,40.75473,990.20526,992.47894,988.2724
900,2022-06-19 05:00:00+00:00,3.0,80.160805,92.378296,66.8183,0.0,0.0,0.0,14.360424,27.5151,178.37843,62.374554,72.0383,50.6183,55.068485,65.29103,46.247795,985.1814,988.2571,981.315
901,2022-06-20 05:00:00+00:00,63.0,84.9383,95.7083,76.8083,0.28740156,0.28740156,0.0,13.166033,32.4365,193.89276,70.613304,73.1183,67.4483,63.211075,78.48242,46.503105,981.45514,983.203,978.70685
902,2022-06-21 05:00:00+00:00,3.0,81.67205,87.7883,72.4883,0.0,0.0,0.0,14.10907,26.844,254.51614,60.32329,69.3383,47.4683,51.06845,83.05913,25.886036,983.33374,986.3857,980.05945
903,2022-06-22 05:00:00+00:00,3.0,74.76455,83.7383,65.1083,0.0,0.0,0.0,8.905957,19.6856,308.58032,56.003296,59.0783,52.6883,53.54614,73.36579,36.63428,988.27496,990.1525,986.7915
904,2022-06-23 05:00:00+00:00,3.0,79.332054,93.5483,62.138298,0.0,0.0,0.0,14.407391,29.528399,192.64977,56.68205,59.708298,49.6283,50.970535,84.920166,23.213902,983.20776,986.59283,980.0903
905,2022-06-24 05:00:00+00:00,51.0,80.50955,90.128296,70.5083,0.011811024,0.011811024,0.0,11.258579,26.620298,181.71487,64.45204,68.9783,59.7983,59.558903,82.776855,42.680836,981.3723,982.7737,979.4212
906,2022-06-25 05:00:00+00:00,63.0,75.079544,83.378296,66.4583,0.21653542,0.21653542,0.0,13.108897,25.501799,245.27884,61.91705,66.9983,50.348297,65.259926,97.24566,37.756256,981.9243,986.1437,979.165
907,2022-06-26 05:00:00+00:00,3.0,65.12705,71.408295,58.6283,0.0,0.0,0.0,17.621256,33.7787,296.07526,45.08705,49.0883,40.7183,49.456635,67.0275,33.189125,989.0124,991.2186,986.08496
908,2022-06-27 05:00:00+00:00,1.0,67.6958,81.0383,52.958298,0.0,0.0,0.0,8.643624,17.896,258.3011,49.4708,54.9383,45.2183,54.90097,80.46053,33.338882,991.6026,994.06195,988.81793
909,2022-06-28 05:00:00+00:00,51.0,71.33704,81.128296,62.9483,0.035433073,0.035433073,0.0,11.720258,23.9359,256.18494,53.92955,60.2483,46.0283,55.491917,80.67521,40.687283,987.51337,989.0023,985.86285
910,2022-06-29 05:00:00+00:00,51.0,74.26205,89.3183,56.3783,0.007874016,0.007874016,0.0,16.770042,32.2128,151.68935,58.478302,66.3683,55.208298,61.929245,96.80153,34.258427,985.7714,990.16693,979.15936
911,2022-06-30 05:00:00+00:00,61.0,80.84705,89.5883,70.6883,0.10629921,0.10629921,0.0,16.441568,30.1995,239.35411,58.264545,65.5583,51.7883,47.48685,77.77226,33.731026,979.53033,982.7923,978.5831
912,2022-07-01 05:00:00+00:00,3.0,72.34205,83.1083,59.708298,0.0,0.0,0.0,13.24372,26.3966,314.48785,51.2783,56.7383,41.0783,51.75635,87.30249,23.442202,984.7381,986.1832,983.32916
913,2022-07-02 05:00:00+00:00,61.0,68.18705,75.8183,61.6883,0.11811025,0.11811025,0.0,5.461213,11.8561,197.18056,57.5108,67.2683,51.5183,69.64553,97.24876,48.67559,985.7627,987.27075,983.75226
914,2022-07-03 05:00:00+00:00,61.0,74.513306,88.32829,61.508297,0.13385826,0.13385826,0.0,10.51628,21.6989,170.62459,60.589554,64.3883,55.8383,66.46056,98.11243,34.27305,986.1032,987.98517,982.77356
915,2022-07-04 05:00:00+00:00,63.0,75.75456,85.808304,68.168304,0.48818898,0.48818898,0.0,9.691658,20.3567,156.97449,65.70454,70.9583,59.258297,72.02219,96.948326,55.92536,980.8601,983.6859,977.6889
916,2022-07-05 05:00:00+00:00,51.0,78.177055,89.8583,67.1783,0.015748031,0.015748031,0.0,10.108666,17.896,47.389412,68.7908,73.5683,65.378296,75.66433,100.0,46.505367,980.77594,982.0509,979.19006
917,2022-07-06 05:00:00+00:00,3.0,75.244545,85.7183,66.0983,0.0,0.0,0.0,7.791057,15.8827,48.637478,64.21955,67.5383,60.8783,70.32349,89.02251,46.87963,984.94464,986.4345,982.52893
918,2022-07-07 05:00:00+00:00,63.0,76.193306,86.6183,68.4383,0.2874016,0.2874016,0.0,7.9657307,14.3168,104.90833,68.82455,71.7683,66.5483,80.23641,100.0,51.8081,985.00055,986.20734,983.82263
919,2022-07-08 05:00:00+00:00,55.0,74.3708,81.3983,68.2583,0.29527554,0.29527554,0.0,8.57387,17.896,58.997234,67.7708,71.1383,64.0283,81.30294,99.3911,61.059044,987.8184,990.44806,985.156
920,2022-07-09 05:00:00+00:00,3.0,73.894554,84.1883,64.0283,0.0,0.0,0.0,7.024322,14.9879,153.43503,61.977055,64.3883,58.808296,69.50794,95.073044,43.10661,991.2293,993.3707,988.9253
921,2022-07-10 05:00:00+00:00,65.0,76.7258,88.4183,67.7183,0.39763778,0.39763778,0.0,18.808104,36.239403,177.83238,66.83704,73.2983,59.4383,72.541084,94.66534,50.5129,982.6618,988.4813,977.03436
922,2022-07-11 05:00:00+00:00,61.0,75.19954,83.82829,67.9883,0.07086614,0.07086614,0.0,18.076843,35.3446,295.76553,63.69829,72.5783,54.2183,70.51557,98.774475,39.9001,978.3567,981.2827,977.099
923,2022-07-12 05:00:00+00:00,53.0,72.58955,83.558304,63.8483,0.027559055,0.027559055,0.0,13.711552,26.620298,295.3426,57.068302,62.318302,50.978302,61.505116,92.693214,32.99718,982.1241,983.3924,980.7171
924,2022-07-13 05:00:00+00:00,3.0,69.27831,79.8683,59.4383,0.0,0.0,0.0,6.8035703,16.330101,23.26651,59.209553,61.958298,55.1183,73.47259,98.089905,43.413895,986.3794,988.16547,982.635
925,2022-07-14 05:00:00+00:00,51.0,73.1708,89.9483,57.9983,0.015748031,0.015748031,0.0,11.889817,24.8307,123.4062,59.9183,65.1083,53.8583,65.60494,86.64338,41.294353,987.21655,989.39557,984.0102
926,2022-07-15 05:00:00+00:00,61.0,76.91705,87.7883,67.3583,0.098425195,0.098425195,0.0,10.693234,20.3567,95.26377,67.03205,69.7883,63.308296,74.28106,96.362854,45.488163,984.9217,986.1434,983.66675
927,2022-07-16 05:00:00+00:00,51.0,75.69831,85.4483,65.7383,0.01968504,0.01968504,0.0,5.405955,12.5272,146.18987,65.978294,68.2583,62.768303,74.36395,100.0,48.777317,985.1384,986.8608,983.10486
928,2022-07-17 05:00:00+00:00,51.0,77.66706,87.1583,68.7983,0.015748031,0.015748031,0.0,5.2414584,12.974601,201.94878,65.59955,69.0683,62.4083,68.65003,89.78844,44.392254,982.88495,983.9946,981.5188
929,2022-07-18 05:00:00+00:00,2.0,82.26455,95.5283,70.2383,0.0,0.0,0.0,9.8529625,20.3567,221.6666,66.6233,69.7883,62.9483,62.33406,83.59271,35.052696,980.34033,982.626,977.27405
930,2022-07-19 05:00:00+00:00,61.0,82.193306,94.1783,73.5683,0.07480315,0.07480315,0.0,17.311836,34.2261,211.15419,63.274555,68.168304,51.1583,54.565563,74.17297,32.581333,972.09283,976.6509,968.1344
931,2022-07-20 05:00:00+00:00,3.0,79.36581,88.598305,71.6783,0.0,0.0,0.0,17.450033,33.555,294.32553,59.0108,63.9383,51.1583,52.213257,73.99566,27.81587,972.8745,976.529,969.43866
932,2022-07-21 05:00:00+00:00,3.0,76.96205,85.1783,69.6083,0.0,0.0,0.0,12.374472,25.949202,303.49857,56.1833,62.4983,47.7383,51.85079,77.16162,27.394514,978.8242,980.5334,976.2016
933,2022-07-22 05:00:00+00:00,3.0,80.2583,90.4883,67.4483,0.0,0.0,0.0,13.106987,26.844,254.4444,59.295803,70.6883,55.7483,50.49474,76.2406,34.813488,980.3655,981.4747,978.8942
934,2022-07-23 05:00:00+00:00,61.0,73.785805,84.1883,64.4783,0.14566928,0.14566928,0.0,10.922426,22.8174,139.02208,68.239555,72.5783,63.4883,83.47141,96.5957,60.73555,978.81665,980.5239,975.6996
935,2022-07-24 05:00:00+00:00,2.0,70.77454,78.158295,63.2183,0.0,0.0,0.0,13.490798,26.3966,318.85403,57.263306,66.2783,50.2583,65.33581,91.68196,38.130653,982.8798,986.4434,978.8626
936,2022-07-25 05:00:00+00:00,3.0,67.0658,77.168304,56.7383,0.0,0.0,0.0,6.2675934,14.5405,272.91077,53.123302,60.518303,49.3583,63.760056,87.45108,39.063362,987.05817,989.24756,984.7957
937,2022-07-26 05:00:00+00:00,51.0,69.1058,79.8683,60.8783,0.023622047,0.023622047,0.0,10.304778,19.9093,205.66847,61.598293,66.3683,58.808296,78.77049,95.43981,48.644653,982.3848,984.6574,979.707
938,2022-07-27 05:00:00+00:00,51.0,70.79705,80.6783,61.058296,0.007874016,0.007874016,0.0,13.984381,28.186201,275.3959,57.79204,66.0983,49.2683,67.93273,98.11745,37.781345,980.085,981.5009,978.42725
939,2022-07-28 05:00:00+00:00,51.0,66.96455,75.0983,58.268303,0.003937008,0.003937008,0.0,12.93017,25.501799,305.26514,51.6833,54.6683,48.8183,59.656193,83.578064,39.52875,983.3076,985.05457,980.7574
940,2022-07-29 05:00:00+00:00,3.0,67.57955,78.5183,57.1883,0.0,0.0,0.0,8.081115,17.4486,305.39487,54.893307,62.138298,50.348297,66.72213,90.68054,38.600994,987.3212,988.6743,985.2016
941,2022-07-30 05:00:00+00:00,1.0,73.06204,86.7083,57.818302,0.0,0.0,0.0,10.31206,21.2515,203.62494,58.4558,61.508297,54.848297,63.502224,89.81844,39.826485,987.69946,989.86566,985.0406
942,2022-07-31 05:00:00+00:00,63.0,73.03954,85.9883,63.8483,0.41338584,0.41338584,0.0,16.33163,31.7654,190.51598,61.92079,68.7083,55.5683,69.70609,96.93685,47.705914,981.19867,985.93365,976.4758
943,2022-08-01 05:00:00+00:00,3.0,73.1183,83.1083,64.9283,0.0,0.0,0.0,9.496058,18.790798,307.663,60.35705,66.1883,56.3783,67.22135,92.18123,40.379242,981.1967,982.74164,978.04987
